#name	taxonomy_id
Streptococcus intermedius (GCA_003944005)	1338
Streptococcus intermedius SK54 = ATCC 27335 (GCA_000413475)	1095731
Streptococcus intermedius SK54 = ATCC 27335 (GCA_000474095)	1095731
Streptococcus lutetiensis 033 (GCA_000441535)	1076934
Streptococcus lutetiensis (GCA_900475065)	150055
Streptococcus macacae NCTC 11558 (GCA_000187995)	764298
Streptococcus macedonicus ACA-DC 198 (GCA_000283635)	1116231
Streptococcus macedonicus (GCA_002735825)	59310
Streptococcus macedonicus (GCA_002735835)	59310
Streptococcus macedonicus (GCA_002860805)	59310
Streptococcus macedonicus (GCA_900094105)	59310
Streptococcus massiliensis (GCA_900459365)	313439
Streptococcus merionis (GCA_900187085)	400065
Streptococcus milleri (GCA_900459325)	33040
Streptococcus milleri (GCA_900636525)	33040
Streptococcus milleri (GCA_900636715)	33040
Streptococcus minor (GCA_003860045)	229549
Streptococcus mitis 11/5 (GCA_000385815)	1239792
Streptococcus mitis 13/39 (GCA_000385835)	1239793
Streptococcus mitis 21/39 (GCA_000506725)	1415765
Streptococcus mitis 27/7 (GCA_000506765)	1415766
Streptococcus mitis ATCC 6249 (GCA_000146585)	864567
Streptococcus mitis B6 (GCA_000027165)	365659
Streptococcus mitis bv. 2 str. F0392 (GCA_000221165)	768726
Streptococcus mitis bv. 2 str. SK95 (GCA_000222705)	1000588
Streptococcus mitis str. SK667 (GCA_000722685)	28037
Streptococcus mitis str. SK629 (GCA_000722695)	28037
Streptococcus mitis str. SK642 (GCA_000722705)	28037
Streptococcus mitis str. SK578 (GCA_000722755)	28037
Streptococcus mitis str. SK637 (GCA_000722765)	28037
Streptococcus mitis str. SK608 (GCA_000722775)	28037
Streptococcus mitis str. SK1126 (GCA_000722815)	28037
Streptococcus mitis str. SK271 (GCA_000724165)	28037
Streptococcus mitis (GCA_000960005)	28037
Streptococcus mitis (GCA_000960025)	28037
Streptococcus mitis (GCA_000960065)	28037
Streptococcus mitis str. KCOM 1350 (=ChDC B183) (GCA_001281025)	28037
Streptococcus mitis str. CMW7705B (GCA_001546795)	28037
Streptococcus mitis str. SVGS_061 (GCA_001560895)	28037
Streptococcus mitis (GCA_001579035)	28037
Streptococcus mitis (GCA_001579045)	28037
Streptococcus mitis (GCA_001579665)	28037
Streptococcus mitis (GCA_001588595)	28037
Streptococcus mitis (GCA_001588605)	28037
Streptococcus mitis str. 10712 (GCA_001588625)	28037
Streptococcus mitis (GCA_002014795)	28037
Streptococcus mitis (GCA_002014875)	28037
Streptococcus mitis (GCA_002096735)	28037
Streptococcus mitis (GCA_002096755)	28037
Streptococcus mitis (GCA_002096765)	28037
Streptococcus mitis (GCA_002096775)	28037
Streptococcus mitis (GCA_002096815)	28037
Streptococcus mitis (GCA_002096835)	28037
Streptococcus mitis (GCA_002096845)	28037
Streptococcus mitis (GCA_002096855)	28037
Streptococcus mitis (GCA_002096895)	28037
Streptococcus mitis (GCA_002096915)	28037
Streptococcus mitis (GCA_002096925)	28037
Streptococcus mitis (GCA_002096935)	28037
Streptococcus mitis (GCA_002860825)	28037
Streptococcus mitis (GCA_002860865)	28037
Streptococcus mitis (GCA_003942575)	28037
Streptococcus mitis (GCA_003942665)	28037
Streptococcus mitis (GCA_003942685)	28037
Streptococcus mitis (GCA_003942715)	28037
Streptococcus mitis (GCA_003942765)	28037
Streptococcus mitis (GCA_003942795)	28037
Streptococcus mitis (GCA_003942865)	28037
Streptococcus mitis (GCA_003942945)	28037
Streptococcus mitis (GCA_003942965)	28037
Streptococcus mitis (GCA_003942995)	28037
Streptococcus mitis (GCA_003943555)	28037
Streptococcus mitis (GCA_003943575)	28037
Streptococcus mitis (GCA_003943605)	28037
Streptococcus mitis (GCA_003943905)	28037
Streptococcus mitis (GCA_003943915)	28037
Streptococcus mitis (GCA_003943935)	28037
Streptococcus mitis (GCA_003943955)	28037
Streptococcus mitis (GCA_003943965)	28037
Streptococcus mitis (GCA_003944325)	28037
Streptococcus mitis str. ColumbLawn (GCA_005144795)	28037
Streptococcus mitis (GCA_900459425)	28037
Streptococcus mitis SK1073 (GCA_000220045)	1008452
Streptococcus mitis SK1080 (GCA_000220085)	1008453
Streptococcus mitis SK564 (GCA_000148525)	585203
Streptococcus mitis SK569 (GCA_000222785)	1035187
Streptococcus mitis SK575 (GCA_000257865)	1095736
Streptococcus mitis SK579 (GCA_000257905)	1095737
Streptococcus mitis SK597 (GCA_000148545)	585204
Streptococcus mitis SK616 (GCA_000257805)	1095735
Streptococcus mutans (GCA_002083175)	1309
Streptococcus mutans (GCA_900638045)	1309
Streptococcus mutans SM6 (GCA_000339455)	857119
Streptococcus mutans UA159 (GCA_000007465)	210007
Streptococcus oralis ATCC 35037 (GCA_000164095)	655813
Streptococcus oralis ATCC 49296 (GCA_000185265)	888049
Streptococcus oralis str. SK143 (GCA_000722845)	1303
Streptococcus oralis (GCA_001578705)	1303
Streptococcus oralis (GCA_001578855)	1303
Streptococcus oralis (GCA_001578935)	1303
Streptococcus oralis (GCA_001578945)	1303
Streptococcus oralis (GCA_001579015)	1303
Streptococcus oralis (GCA_001579025)	1303
Streptococcus oralis (GCA_001579095)	1303
Streptococcus oralis (GCA_001579175)	1303
Streptococcus oralis (GCA_001579525)	1303
Streptococcus oralis (GCA_001579625)	1303
Streptococcus oralis str. SC15-3744 (GCA_001885595)	1303
Streptococcus oralis (GCA_002386345)	1303
Streptococcus oralis (GCA_003942285)	1303
Streptococcus oralis (GCA_003942565)	1303
Streptococcus oralis (GCA_003942585)	1303
Streptococcus oralis (GCA_003942635)	1303
Streptococcus oralis (GCA_003942675)	1303
Streptococcus oralis (GCA_003942805)	1303
Streptococcus oralis (GCA_003942875)	1303
Streptococcus oralis (GCA_003942985)	1303
Streptococcus oralis (GCA_003943385)	1303
Streptococcus oralis (GCA_003943395)	1303
Streptococcus oralis (GCA_003943415)	1303
Streptococcus oralis (GCA_003943825)	1303
Streptococcus oralis (GCA_003943835)	1303
Streptococcus oralis (GCA_003943875)	1303
Streptococcus oralis (GCA_003944215)	1303
Streptococcus oralis (GCA_003944235)	1303
Streptococcus oralis (GCA_004127215)	1303
Streptococcus oralis (GCA_004127235)	1303
Streptococcus oralis SK100 (GCA_000257475)	1095740
Streptococcus oralis SK1074 (GCA_000257845)	1095738
Streptococcus oralis SK10 (GCA_000257495)	1095739
Streptococcus oralis SK255 (GCA_000215365)	1005704
Streptococcus oralis SK304 (GCA_000287715)	1161421
Streptococcus oralis SK313 (GCA_000223235)	1035190
Streptococcus oralis SK610 (GCA_000257455)	1095741
Streptococcus oralis subsp. dentisani (GCA_002096335)	1458253
Streptococcus oralis subsp. dentisani (GCA_002096615)	1458253
Streptococcus oralis subsp. dentisani (GCA_002096655)	1458253
Streptococcus oralis subsp. dentisani (GCA_002096675)	1458253
Streptococcus oralis subsp. dentisani (GCA_002096685)	1458253
Streptococcus oralis subsp. dentisani (GCA_002860885)	1458253
Streptococcus oralis subsp. dentisani (GCA_002860905)	1458253
Streptococcus oralis subsp. dentisani (GCA_002871315)	1458253
Streptococcus oralis subsp. dentisani (GCA_003944205)	1458253
Streptococcus oralis subsp. oralis (GCA_000959945)	1891914
Streptococcus oralis subsp. oralis (GCA_000960035)	1891914
Streptococcus oralis subsp. oralis (GCA_002096175)	1891914
Streptococcus oralis subsp. oralis (GCA_002096195)	1891914
Streptococcus oralis subsp. oralis (GCA_002096205)	1891914
Streptococcus oralis subsp. oralis (GCA_002096375)	1891914
Streptococcus oralis subsp. oralis (GCA_002096445)	1891914
Streptococcus oralis subsp. oralis (GCA_002096455)	1891914
Streptococcus oralis subsp. oralis (GCA_002096495)	1891914
Streptococcus oralis subsp. oralis (GCA_002096515)	1891914
Streptococcus oralis subsp. oralis (GCA_002096535)	1891914
Streptococcus oralis subsp. oralis (GCA_002096575)	1891914
Streptococcus oralis subsp. oralis (GCA_002096595)	1891914
Streptococcus oralis subsp. tigurinus 2426 (GCA_000442175)	1333865
Streptococcus oralis subsp. tigurinus AZ_3a (GCA_000344275)	1282664
Streptococcus oralis subsp. tigurinus (GCA_000960105)	1077464
Streptococcus oralis subsp. tigurinus str. AZ_14 (GCA_002093515)	1077464
Streptococcus oralis subsp. tigurinus str. AZ_8 (GCA_002093545)	1077464
Streptococcus oralis subsp. tigurinus str. 859 (GCA_002093575)	1077464
Streptococcus oralis subsp. tigurinus (GCA_002096215)	1077464
Streptococcus oralis subsp. tigurinus (GCA_002096255)	1077464
Streptococcus oralis subsp. tigurinus (GCA_002096275)	1077464
Streptococcus oralis subsp. tigurinus (GCA_002096285)	1077464
Streptococcus oralis subsp. tigurinus (GCA_002096295)	1077464
Streptococcus oralis subsp. tigurinus (GCA_002096355)	1077464
Streptococcus oralis subsp. tigurinus (GCA_002096365)	1077464
Streptococcus oralis subsp. tigurinus (GCA_002096415)	1077464
Streptococcus oralis subsp. tigurinus str. osk_001 (GCA_002356415)	1077464
Streptococcus oralis Uo5 (GCA_000253155)	927666
Streptococcus pantholopis str. TA 26 (GCA_001642085)	1811193
Streptococcus parasanguinis ATCC 15912 (GCA_000164675)	760570
Streptococcus parasanguinis ATCC 903 (GCA_000187505)	888048
Streptococcus parasanguinis CC87K (GCA_000507765)	1073372
Streptococcus parasanguinis DORA_23_24 (GCA_000508565)	1403947
Streptococcus parasanguinis F0405 (GCA_000180035)	905067
Streptococcus parasanguinis F0449 (GCA_000260695)	1095733
Streptococcus parasanguinis FW213 (GCA_000262145)	1114965
Streptococcus parasanguinis (GCA_000963275)	1318
Streptococcus parasanguinis (GCA_002860845)	1318
Streptococcus parasanguinis (GCA_003468585)	1318
Streptococcus parasanguinis (GCA_003469565)	1318
Streptococcus parasanguinis (GCA_003470855)	1318
Streptococcus parasanguinis (GCA_003942525)	1318
Streptococcus parasanguinis (GCA_004127205)	1318
Streptococcus parasanguinis (GCA_004166995)	1318
Streptococcus parasanguinis SK236 (GCA_000222725)	1035185
Streptococcus parasuis str. 4253 (GCA_004283785)	1501662
Streptococcus parauberis str. SK-417 (GCA_000691825)	1348
Streptococcus parauberis str. SP-llh (GCA_001870975)	1348
Streptococcus parauberis str. SPOF3K (GCA_002900385)	1348
Streptococcus parauberis (GCA_003409055)	1348
Streptococcus parauberis NCFD 2020 (GCA_000187935)	873447
Streptococcus pasteurianus ATCC 43144 (GCA_000270165)	981540
Streptococcus pasteurianus str. GED7275A (GCA_001563585)	197614
Streptococcus pasteurianus (GCA_003433675)	197614
Streptococcus pasteurianus str. WUSP067 (GCA_004843545)	197614
Streptococcus penaeicida str. CAIM 1838 (GCA_002887775)	1765960
Streptococcus peroris ATCC 700780 (GCA_000187585)	888746
Streptococcus phocae str. ATCC 51973 (GCA_001302265)	119224
Streptococcus pluranimalium str. TH11417 (GCA_002953735)	82348
Streptococcus pluranimalium str. 14A0014 (GCA_003352995)	82348
Streptococcus pneumoniae 2070335 (GCA_000278845)	914141
Streptococcus pneumoniae 70585 (GCA_000018965)	488221
Streptococcus pneumoniae CGSP14 (GCA_000019985)	516950
Streptococcus pneumoniae D39 (GCA_000014365)	373153
Streptococcus pneumoniae GA44500 (GCA_000232225)	760826
Streptococcus pneumoniae GA47502 (GCA_000231965)	760839
Streptococcus pneumoniae GA49447 (GCA_000232265)	760854
Streptococcus pneumoniae str. NT_110_58 (GCA_000817005)	1313
Streptococcus pneumoniae (GCA_001083385)	1313
Streptococcus pneumoniae (GCA_001083665)	1313
Streptococcus pneumoniae (GCA_001086305)	1313
Streptococcus pneumoniae (GCA_001087665)	1313
Streptococcus pneumoniae (GCA_001091085)	1313
Streptococcus pneumoniae (GCA_001094605)	1313
Streptococcus pneumoniae (GCA_001095665)	1313
Streptococcus pneumoniae (GCA_001096185)	1313
Streptococcus pneumoniae (GCA_001098865)	1313
Streptococcus pneumoniae (GCA_001101265)	1313
Streptococcus pneumoniae (GCA_001107345)	1313
Streptococcus pneumoniae (GCA_001108985)	1313
Streptococcus pneumoniae (GCA_001112405)	1313
Streptococcus pneumoniae (GCA_001113365)	1313
Streptococcus pneumoniae (GCA_001115045)	1313
Streptococcus pneumoniae (GCA_001115225)	1313
Streptococcus pneumoniae (GCA_001115245)	1313
Streptococcus pneumoniae (GCA_001120025)	1313
Streptococcus pneumoniae (GCA_001120425)	1313
Streptococcus pneumoniae (GCA_001121785)	1313
Streptococcus pneumoniae (GCA_001124325)	1313
Streptococcus pneumoniae (GCA_001125105)	1313
Streptococcus pneumoniae (GCA_001127605)	1313
Streptococcus pneumoniae (GCA_001127905)	1313
Streptococcus pneumoniae (GCA_001130705)	1313
Streptococcus pneumoniae (GCA_001133965)	1313
Streptococcus pneumoniae (GCA_001134745)	1313
Streptococcus pneumoniae (GCA_001141665)	1313
Streptococcus pneumoniae (GCA_001151845)	1313
Streptococcus pneumoniae (GCA_001155165)	1313
Streptococcus pneumoniae (GCA_001159045)	1313
Streptococcus pneumoniae (GCA_001161985)	1313
Streptococcus pneumoniae (GCA_001165025)	1313
Streptococcus pneumoniae (GCA_001165905)	1313
Streptococcus pneumoniae (GCA_001167805)	1313
Streptococcus pneumoniae (GCA_001170885)	1313
Streptococcus pneumoniae (GCA_001171305)	1313
Streptococcus pneumoniae (GCA_001171885)	1313
Streptococcus pneumoniae (GCA_001193295)	1313
Streptococcus pneumoniae (GCA_001194745)	1313
Streptococcus pneumoniae (GCA_001195745)	1313
Streptococcus pneumoniae (GCA_001196045)	1313
Streptococcus pneumoniae (GCA_001199155)	1313
Streptococcus pneumoniae (GCA_001203335)	1313
Streptococcus pneumoniae (GCA_001205875)	1313
Streptococcus pneumoniae (GCA_001205955)	1313
Streptococcus pneumoniae (GCA_001338575)	1313
Streptococcus pneumoniae (GCA_001339755)	1313
Streptococcus pneumoniae (GCA_001340515)	1313
Streptococcus pneumoniae (GCA_001344575)	1313
Streptococcus pneumoniae (GCA_001347015)	1313
Streptococcus pneumoniae (GCA_001348095)	1313
Streptococcus pneumoniae (GCA_001581715)	1313
Streptococcus pneumoniae (GCA_001697015)	1313
Streptococcus pneumoniae (GCA_002246925)	1313
Streptococcus pneumoniae (GCA_002265125)	1313
Streptococcus pneumoniae (GCA_002265215)	1313
Streptococcus pneumoniae (GCA_002866105)	1313
Streptococcus pneumoniae (GCA_002866135)	1313
Streptococcus pneumoniae (GCA_002866145)	1313
Streptococcus pneumoniae (GCA_002866165)	1313
Streptococcus pneumoniae (GCA_002866205)	1313
Streptococcus pneumoniae (GCA_002866245)	1313
Streptococcus pneumoniae (GCA_002866255)	1313
Streptococcus pneumoniae (GCA_002866265)	1313
Streptococcus pneumoniae (GCA_002866305)	1313
Streptococcus pneumoniae (GCA_002866355)	1313
Streptococcus pneumoniae (GCA_002866405)	1313
Streptococcus pneumoniae (GCA_002866425)	1313
Streptococcus pneumoniae (GCA_002866445)	1313
Streptococcus pneumoniae (GCA_002866465)	1313
Streptococcus pneumoniae (GCA_002889015)	1313
Streptococcus pneumoniae (GCA_002890075)	1313
Streptococcus pneumoniae (GCA_004359395)	1313
Streptococcus pneumoniae (GCA_005780045)	1313
Streptococcus pneumoniae (GCA_005780105)	1313
Streptococcus pneumoniae (GCA_005780115)	1313
Streptococcus pneumoniae (GCA_005780125)	1313
Streptococcus pneumoniae (GCA_006376335)	1313
Streptococcus pneumoniae (GCA_006376345)	1313
Streptococcus pneumoniae (GCA_006376375)	1313
Streptococcus pneumoniae (GCA_006376385)	1313
Streptococcus pneumoniae (GCA_900025875)	1313
Streptococcus pneumoniae (GCA_900028255)	1313
Streptococcus pneumoniae (GCA_900030755)	1313
Streptococcus pneumoniae (GCA_900033555)	1313
Streptococcus pneumoniae (GCA_900033815)	1313
Streptococcus pneumoniae (GCA_900034435)	1313
Streptococcus pneumoniae (GCA_900035005)	1313
Streptococcus pneumoniae (GCA_900036445)	1313
Streptococcus pneumoniae (GCA_900036525)	1313
Streptococcus pneumoniae (GCA_900037045)	1313
Streptococcus pneumoniae (GCA_900042815)	1313
Streptococcus pneumoniae (GCA_900043105)	1313
Streptococcus pneumoniae (GCA_900043725)	1313
Streptococcus pneumoniae (GCA_900043795)	1313
Streptococcus pneumoniae (GCA_900043865)	1313
Streptococcus pneumoniae (GCA_900048125)	1313
Streptococcus pneumoniae (GCA_900049485)	1313
Streptococcus pneumoniae (GCA_900050145)	1313
Streptococcus pneumoniae (GCA_900050535)	1313
Streptococcus pneumoniae (GCA_900051225)	1313
Streptococcus pneumoniae (GCA_900051405)	1313
Streptococcus pneumoniae (GCA_900052405)	1313
Streptococcus pneumoniae (GCA_900052975)	1313
Streptococcus pneumoniae (GCA_900053515)	1313
Streptococcus pneumoniae (GCA_900053985)	1313
Streptococcus pneumoniae (GCA_900054005)	1313
Streptococcus pneumoniae (GCA_900054015)	1313
Streptococcus pneumoniae (GCA_900054775)	1313
Streptococcus pneumoniae (GCA_900056365)	1313
Streptococcus pneumoniae (GCA_900056695)	1313
Streptococcus pneumoniae (GCA_900057395)	1313
Streptococcus pneumoniae (GCA_900058155)	1313
Streptococcus pneumoniae (GCA_900058945)	1313
Streptococcus pneumoniae (GCA_900059365)	1313
Streptococcus pneumoniae (GCA_900061255)	1313
Streptococcus pneumoniae (GCA_900064065)	1313
Streptococcus pneumoniae (GCA_900064075)	1313
Streptococcus pneumoniae (GCA_900064085)	1313
Streptococcus pneumoniae (GCA_900064625)	1313
Streptococcus pneumoniae (GCA_900064825)	1313
Streptococcus pneumoniae (GCA_900065505)	1313
Streptococcus pneumoniae (GCA_900067725)	1313
Streptococcus pneumoniae (GCA_900191585)	1313
Streptococcus pneumoniae (GCA_900459625)	1313
Streptococcus pneumoniae (GCA_900461665)	1313
Streptococcus pneumoniae (GCA_900692755)	1313
Streptococcus pneumoniae (GCA_900692785)	1313
Streptococcus pneumoniae (GCA_901213785)	1313
Streptococcus pneumoniae (GCA_901214615)	1313
Streptococcus pneumoniae (GCA_901219945)	1313
Streptococcus pneumoniae (GCA_901219975)	1313
Streptococcus pneumoniae (GCA_901223585)	1313
Streptococcus pneumoniae (GCA_901225515)	1313
Streptococcus pneumoniae (GCA_901226015)	1313
Streptococcus pneumoniae (GCA_901227075)	1313
Streptococcus pneumoniae (GCA_901228125)	1313
Streptococcus pneumoniae (GCA_901229855)	1313
Streptococcus pneumoniae (GCA_901230845)	1313
Streptococcus pneumoniae (GCA_901232715)	1313
Streptococcus pneumoniae (GCA_901233615)	1313
Streptococcus pneumoniae (GCA_901233875)	1313
Streptococcus pneumoniae (GCA_901235485)	1313
Streptococcus pneumoniae (GCA_901236125)	1313
Streptococcus pneumoniae (GCA_901236475)	1313
Streptococcus pneumoniae (GCA_901240135)	1313
Streptococcus pneumoniae (GCA_901247815)	1313
Streptococcus pneumoniae (GCA_901253995)	1313
Streptococcus pneumoniae (GCA_901254695)	1313
Streptococcus pneumoniae (GCA_901256475)	1313
Streptococcus pneumoniae (GCA_901257385)	1313
Streptococcus pneumoniae (GCA_901258345)	1313
Streptococcus pneumoniae (GCA_901265565)	1313
Streptococcus pneumoniae (GCA_901268705)	1313
Streptococcus pneumoniae (GCA_901269375)	1313
Streptococcus pneumoniae (GCA_901269445)	1313
Streptococcus pneumoniae (GCA_901269965)	1313
Streptococcus pneumoniae (GCA_901272115)	1313
Streptococcus pneumoniae (GCA_901275365)	1313
Streptococcus pneumoniae (GCA_901277535)	1313
Streptococcus pneumoniae (GCA_901279355)	1313
Streptococcus pneumoniae (GCA_901279915)	1313
Streptococcus pneumoniae (GCA_901281875)	1313
Streptococcus pneumoniae (GCA_901284245)	1313
Streptococcus pneumoniae (GCA_901286245)	1313
Streptococcus pneumoniae (GCA_901288565)	1313
Streptococcus pneumoniae (GCA_901289325)	1313
Streptococcus pneumoniae (GCA_901289335)	1313
Streptococcus pneumoniae (GCA_901289675)	1313
Streptococcus pneumoniae (GCA_901289755)	1313
Streptococcus pneumoniae (GCA_901290335)	1313
Streptococcus pneumoniae (GCA_901290955)	1313
Streptococcus pneumoniae (GCA_901293325)	1313
Streptococcus pneumoniae (GCA_901294105)	1313
Streptococcus pneumoniae (GCA_901296465)	1313
Streptococcus pneumoniae (GCA_901296625)	1313
Streptococcus pneumoniae (GCA_901297625)	1313
Streptococcus pneumoniae (GCA_901298965)	1313
Streptococcus pneumoniae (GCA_901299025)	1313
Streptococcus pneumoniae (GCA_901302165)	1313
Streptococcus pneumoniae (GCA_901302405)	1313
Streptococcus pneumoniae (GCA_901304255)	1313
Streptococcus pneumoniae (GCA_901304835)	1313
Streptococcus pneumoniae (GCA_901309035)	1313
Streptococcus pneumoniae (GCA_901309535)	1313
Streptococcus pneumoniae (GCA_901310905)	1313
Streptococcus pneumoniae (GCA_901313375)	1313
Streptococcus pneumoniae (GCA_901314545)	1313
Streptococcus pneumoniae (GCA_901316265)	1313
Streptococcus pneumoniae (GCA_901317815)	1313
Streptococcus pneumoniae (GCA_901317875)	1313
Streptococcus pneumoniae (GCA_901317915)	1313
Streptococcus pneumoniae (GCA_901318475)	1313
Streptococcus pneumoniae (GCA_901318685)	1313
Streptococcus pneumoniae (GCA_901320495)	1313
Streptococcus pneumoniae (GCA_901321185)	1313
Streptococcus pneumoniae (GCA_901323235)	1313
Streptococcus pneumoniae (GCA_901323245)	1313
Streptococcus pneumoniae (GCA_901323285)	1313
Streptococcus pneumoniae (GCA_901323295)	1313
Streptococcus pneumoniae (GCA_901323845)	1313
Streptococcus pneumoniae (GCA_901323935)	1313
Streptococcus pneumoniae (GCA_901325965)	1313
Streptococcus pneumoniae (GCA_901326685)	1313
Streptococcus pneumoniae (GCA_901327485)	1313
Streptococcus pneumoniae (GCA_901327535)	1313
Streptococcus pneumoniae (GCA_901327755)	1313
Streptococcus pneumoniae (GCA_901328065)	1313
Streptococcus pneumoniae (GCA_901328615)	1313
Streptococcus pneumoniae (GCA_901328755)	1313
Streptococcus pneumoniae (GCA_901330295)	1313
Streptococcus pneumoniae (GCA_901330475)	1313
Streptococcus pneumoniae (GCA_901330685)	1313
Streptococcus pneumoniae (GCA_901330895)	1313
Streptococcus pneumoniae (GCA_901330935)	1313
Streptococcus pneumoniae (GCA_901331965)	1313
Streptococcus pneumoniae (GCA_901332695)	1313
Streptococcus pneumoniae (GCA_901332805)	1313
Streptococcus pneumoniae (GCA_901332935)	1313
Streptococcus pneumoniae (GCA_901335405)	1313
Streptococcus pneumoniae (GCA_901335815)	1313
Streptococcus pneumoniae (GCA_901336435)	1313
Streptococcus pneumoniae (GCA_901337305)	1313
Streptococcus pneumoniae (GCA_901337335)	1313
Streptococcus pneumoniae (GCA_901338515)	1313
Streptococcus pneumoniae (GCA_901338665)	1313
Streptococcus pneumoniae (GCA_901339715)	1313
Streptococcus pneumoniae (GCA_901340725)	1313
Streptococcus pneumoniae (GCA_901341565)	1313
Streptococcus pneumoniae (GCA_901342135)	1313
Streptococcus pneumoniae (GCA_901342825)	1313
Streptococcus pneumoniae (GCA_901905305)	1313
Streptococcus pneumoniae (GCA_901905315)	1313
Streptococcus pneumoniae (GCA_901905325)	1313
Streptococcus pneumoniae (GCA_901905335)	1313
Streptococcus pneumoniae (GCA_901905405)	1313
Streptococcus pneumoniae (GCA_901905415)	1313
Streptococcus pneumoniae Hungary19A-6 (GCA_000019265)	487214
Streptococcus pneumoniae JJA (GCA_000018985)	488222
Streptococcus pneumoniae PCS8106 (GCA_000334535)	1159081
Streptococcus pneumoniae PCS8203 (GCA_000334555)	1159082
Streptococcus pneumoniae PNI0446 (GCA_000334855)	1159102
Streptococcus pneumoniae R6 (GCA_000007045)	171101
Streptococcus pneumoniae SP14-BS69 (GCA_000170095)	406560
Streptococcus pneumoniae SP6-BS73 (GCA_000170035)	406557
Streptococcus pneumoniae TCH8431/19A (GCA_000196595)	525381
Streptococcus pneumoniae TIGR4 (GCA_000006885)	170187
Streptococcus porcinus (GCA_901542335)	1340
Streptococcus porcinus (GCA_901542435)	1340
Streptococcus porcinus (GCA_901553755)	1340
Streptococcus pseudopneumoniae 22725 (GCA_000506685)	1415759
Streptococcus pseudopneumoniae 5247 (GCA_000506745)	1415761
Streptococcus pseudopneumoniae (GCA_002014925)	257758
Streptococcus pseudopneumoniae (GCA_003598195)	257758
Streptococcus pseudopneumoniae (GCA_003598205)	257758
Streptococcus pseudopneumoniae (GCA_003598235)	257758
Streptococcus pseudopneumoniae (GCA_003605455)	257758
Streptococcus pseudopneumoniae IS7493 (GCA_000221985)	1054460
Streptococcus pseudoporcinus LQ 940-04 str. LQ940-04 (GCA_000188035)	875093
Streptococcus pyogenes GA06023 (GCA_000468795)	1115816
Streptococcus pyogenes (GCA_003240915)	1314
Streptococcus pyogenes (GCA_004122835)	1314
Streptococcus pyogenes (GCA_004122885)	1314
Streptococcus pyogenes (GCA_005472265)	1314
Streptococcus pyogenes (GCA_005472275)	1314
Streptococcus pyogenes (GCA_005472315)	1314
Streptococcus pyogenes (GCA_005472355)	1314
Streptococcus pyogenes (GCA_005472365)	1314
Streptococcus pyogenes (GCA_005472375)	1314
Streptococcus pyogenes (GCA_005472385)	1314
Streptococcus pyogenes (GCA_005472395)	1314
Streptococcus pyogenes (GCA_005472455)	1314
Streptococcus pyogenes (GCA_005472465)	1314
Streptococcus pyogenes (GCA_005472475)	1314
Streptococcus pyogenes (GCA_005472495)	1314
Streptococcus pyogenes (GCA_005472505)	1314
Streptococcus pyogenes (GCA_005472555)	1314
Streptococcus pyogenes (GCA_005472565)	1314
Streptococcus pyogenes (GCA_005472595)	1314
Streptococcus pyogenes (GCA_005472605)	1314
Streptococcus pyogenes (GCA_005472615)	1314
Streptococcus pyogenes (GCA_005472655)	1314
Streptococcus pyogenes (GCA_005472665)	1314
Streptococcus pyogenes (GCA_005472695)	1314
Streptococcus pyogenes (GCA_005472715)	1314
Streptococcus pyogenes (GCA_005472725)	1314
Streptococcus pyogenes (GCA_006364235)	1314
Streptococcus pyogenes (GCA_900983675)	1314
Streptococcus pyogenes M1 GAS (GCA_000006785)	160490
Streptococcus pyogenes MGAS10270 (GCA_000013505)	370552
Streptococcus pyogenes MGAS10394 (GCA_000011665)	286636
Streptococcus pyogenes MGAS10750 (GCA_000013545)	370554
Streptococcus pyogenes MGAS315 (GCA_000007425)	198466
Streptococcus pyogenes MGAS6180 (GCA_000012165)	319701
Streptococcus pyogenes MGAS9429 (GCA_000013485)	370551
Streptococcus pyogenes NZ131 (GCA_000018125)	471876
Streptococcus pyogenes STAB902 (GCA_000732425)	1437007
Streptococcus ratti FA-1 = DSM 20564 (GCA_000347915)	699248
Streptococcus ruminantium str. GUT-187 (GCA_003609975)	1917441
Streptococcus salivarius 57.I (GCA_000305335)	1046629
Streptococcus salivarius CCHSS3 (GCA_000253335)	1048332
Streptococcus salivarius str. NU10 (GCA_000714445)	1304
Streptococcus salivarius str. GED7778A (GCA_001546835)	1304
Streptococcus salivarius (GCA_002073835)	1304
Streptococcus salivarius str. ATCC 25975 (GCA_002094975)	1304
Streptococcus salivarius (GCA_002417605)	1304
Streptococcus salivarius (GCA_002860765)	1304
Streptococcus salivarius (GCA_002860785)	1304
Streptococcus salivarius str. HS0302 (GCA_003231475)	1304
Streptococcus salivarius (GCA_003457695)	1304
Streptococcus salivarius (GCA_003458505)	1304
Streptococcus salivarius (GCA_003465325)	1304
Streptococcus salivarius (GCA_003942515)	1304
Streptococcus salivarius (GCA_004166915)	1304
Streptococcus salivarius (GCA_006227745)	1304
Streptococcus salivarius (GCA_900636435)	1304
Streptococcus salivarius K12 (GCA_000286295)	1200793
Streptococcus salivarius PS4 (GCA_000257585)	1157946
Streptococcus salivarius SK126 (GCA_000174715)	596322
Streptococcus sanguinis str. 2908 (GCA_001078705)	1305
Streptococcus sanguinis (GCA_003858565)	1305
Streptococcus sanguinis (GCA_003942265)	1305
Streptococcus sanguinis (GCA_003942275)	1305
